Date,fx_JPUS,fx_USEU,fx_USUK
2006-04-12,118.47,1.2107,1.7508
2006-04-13,118.42,1.2107,1.7529
2006-04-14,118.65,1.2106,1.751
2006-04-17,117.68,1.2267,1.7716
2006-04-18,117.75,1.2274,1.7762
2006-04-19,117.58,1.2345,1.7895
2006-04-20,117.49,1.2326,1.7801
2006-04-21,116.91,1.234,1.7817
2006-04-24,114.93,1.2373,1.7839
2006-04-25,114.83,1.2412,1.7876
2006-04-26,114.72,1.2464,1.7897
2006-04-27,114.02,1.2525,1.8011
2006-04-28,113.79,1.2624,1.822
2006-05-01,113.06,1.2607,1.8286
2006-05-02,113.26,1.2644,1.8397
2006-05-03,113.44,1.2639,1.8446
2006-05-04,113.46,1.2684,1.8485
2006-05-05,112.45,1.2733,1.8588
2006-05-08,111.55,1.272,1.8584
2006-05-09,111.31,1.2747,1.8632
2006-05-10,110.55,1.2799,1.8648
2006-05-11,110.26,1.2855,1.8842
2006-05-12,110.49,1.2888,1.8911
2006-05-15,110.21,1.2826,1.8836
2006-05-16,110.07,1.2817,1.8819
2006-05-17,110.6,1.2722,1.882
2006-05-18,110.89,1.2795,1.8878
2006-05-19,111.76,1.275,1.8755
2006-05-22,111.62,1.285,1.8861
2006-05-23,111.35,1.2844,1.8809
2006-05-24,112.8,1.2747,1.8678
2006-05-25,111.92,1.2777,1.8719
2006-05-26,112.58,1.2739,1.8566
2006-05-29,,,
2006-05-30,112.18,1.2868,1.8825
2006-05-31,112.26,1.2833,1.8732
2006-06-01,112.43,1.2824,1.8686
2006-06-02,111.66,1.2912,1.8817
2006-06-05,111.7,1.2953,1.8786
2006-06-06,113.26,1.2828,1.8608
2006-06-07,113.35,1.2799,1.8585
2006-06-08,114.22,1.2648,1.8425
2006-06-09,113.89,1.2636,1.8426
2006-06-12,114.17,1.2587,1.844
2006-06-13,115.06,1.2574,1.8398
2006-06-14,114.85,1.2631,1.8491
2006-06-15,115.06,1.2616,1.8477
2006-06-16,115.12,1.2623,1.8484
2006-06-19,115.26,1.2577,1.8401
2006-06-20,115.02,1.2568,1.8399
2006-06-21,114.76,1.2665,1.846
2006-06-22,115.94,1.2582,1.8306
2006-06-23,116.26,1.2522,1.8204
2006-06-26,116.38,1.2554,1.819
2006-06-27,116.26,1.2589,1.8237
2006-06-28,116.42,1.2532,1.8159
2006-06-29,116.17,1.2534,1.8108
2006-06-30,114.51,1.2779,1.8491
2006-07-03,114.92,1.2793,1.841
2006-07-04,,,
2006-07-05,115.65,1.2726,1.8342
2006-07-06,115.18,1.2757,1.8376
2006-07-07,113.98,1.2822,1.8513
2006-07-10,113.97,1.2751,1.842
2006-07-11,114.15,1.2754,1.8431
2006-07-12,115.41,1.2706,1.8347
2006-07-13,115.45,1.2673,1.8404
2006-07-14,116.33,1.2641,1.8364
2006-07-17,117.08,1.2529,1.8203
2006-07-18,117.44,1.25,1.8271
2006-07-19,117.08,1.256,1.8377
2006-07-20,116.83,1.2639,1.8495
2006-07-21,116.34,1.2684,1.8586
2006-07-24,116.65,1.263,1.8492
2006-07-25,117.3,1.2576,1.8407
2006-07-26,116.85,1.2628,1.8474
2006-07-27,115.55,1.2732,1.8627
2006-07-28,114.74,1.2748,1.8645
2006-07-31,114.44,1.2764,1.8685
2006-08-01,114.96,1.2778,1.8711
2006-08-02,114.54,1.2798,1.8781
2006-08-03,115.27,1.2779,1.8847
2006-08-04,114.21,1.2894,1.9098
2006-08-07,114.85,1.2867,1.9102
2006-08-08,115.01,1.2839,1.9077
2006-08-09,115.14,1.2888,1.9089
2006-08-10,115.59,1.2765,1.8888
2006-08-11,116.18,1.2757,1.8952
2006-08-14,116.53,1.2735,1.8902
2006-08-15,115.96,1.2788,1.8948
2006-08-16,115.71,1.2864,1.8999
2006-08-17,115.44,1.287,1.894
2006-08-18,115.79,1.281,1.8808
2006-08-21,115.86,1.2914,1.8968
2006-08-22,116.61,1.2804,1.8881
2006-08-23,116.43,1.2794,1.8929
2006-08-24,116.38,1.276,1.8884
2006-08-25,117.31,1.2767,1.8884
2006-08-28,117.15,1.2784,1.8968
2006-08-29,116.92,1.2768,1.8914
2006-08-30,117.07,1.2825,1.9042
2006-08-31,117.35,1.2793,1.9024
2006-09-01,117.21,1.2833,1.905
2006-09-04,,,
2006-09-05,116.04,1.281,1.8926
2006-09-06,116.73,1.2787,1.881
2006-09-07,116.3,1.2757,1.8763
2006-09-08,116.89,1.2673,1.8655
2006-09-11,117.57,1.2699,1.863
2006-09-12,117.82,1.2693,1.8747
2006-09-13,117.47,1.2708,1.8767
2006-09-14,117.47,1.2736,1.8886
2006-09-15,117.72,1.2648,1.8783
2006-09-18,118.02,1.2671,1.8773
2006-09-19,117.6,1.2683,1.8828
2006-09-20,117.29,1.2701,1.8894
2006-09-21,116.76,1.273,1.897
2006-09-22,116.45,1.2796,1.9012
2006-09-25,116.43,1.2747,1.9001
2006-09-26,117.16,1.2687,1.8954
2006-09-27,117.53,1.2699,1.8866
2006-09-28,117.84,1.2697,1.8746
2006-09-29,117.99,1.2687,1.8716
2006-10-02,117.66,1.2744,1.8861
2006-10-03,117.84,1.2727,1.8873
2006-10-04,118.02,1.2687,1.8839
2006-10-05,117.69,1.2687,1.8772
2006-10-06,118.89,1.26,1.8712
2006-10-09,,,
2006-10-10,119.68,1.2541,1.8548
2006-10-11,119.49,1.2547,1.8568
2006-10-12,119.53,1.2537,1.8558
2006-10-13,119.81,1.2502,1.8551
2006-10-16,119.25,1.2518,1.8606
2006-10-17,118.63,1.2564,1.8734
2006-10-18,119.09,1.2516,1.8675
2006-10-19,118.35,1.2594,1.876
2006-10-20,118.73,1.2613,1.8828
2006-10-23,119.32,1.2544,1.871
2006-10-24,119.25,1.2565,1.8745
2006-10-25,119.13,1.2591,1.8772
2006-10-26,118.62,1.2669,1.8876
2006-10-27,117.61,1.2725,1.8968
2006-10-30,117.38,1.2717,1.9025
2006-10-31,116.82,1.2773,1.9084
2006-11-01,117.01,1.2771,1.9091
2006-11-02,117.12,1.278,1.9088
2006-11-03,118.06,1.2705,1.9011
2006-11-06,118.4,1.2715,1.8967
2006-11-07,117.44,1.2806,1.9098
2006-11-08,117.74,1.2775,1.9057
2006-11-09,117.92,1.2835,1.9067
2006-11-10,117.47,1.2861,1.912
2006-11-13,118.14,1.281,1.9024
2006-11-14,117.72,1.2812,1.8946
2006-11-15,118.06,1.2808,1.8883
2006-11-16,118.12,1.2808,1.8902
2006-11-17,117.73,1.2823,1.8936
2006-11-20,118.16,1.281,1.8963
2006-11-21,118.0,1.2824,1.8984
2006-11-22,116.61,1.2928,1.9145
2006-11-23,,,
2006-11-24,115.93,1.3081,1.9315
2006-11-27,116.12,1.312,1.9368
2006-11-28,116.14,1.3162,1.948
2006-11-29,116.29,1.3146,1.9492
2006-11-30,115.55,1.3261,1.9693
2006-12-01,115.33,1.3316,1.9794
2006-12-04,115.37,1.3327,1.9788
2006-12-05,114.98,1.3327,1.9746
2006-12-06,115.07,1.3307,1.9692
2006-12-07,115.13,1.3296,1.9628
2006-12-08,116.23,1.3215,1.9564
2006-12-11,117.02,1.3223,1.9552
2006-12-12,117.15,1.3233,1.9655
2006-12-13,117.43,1.3215,1.9663
2006-12-14,117.61,1.3174,1.9646
2006-12-15,117.84,1.3095,1.9538
2006-12-18,118.14,1.3073,1.9458
2006-12-19,117.93,1.3194,1.9666
2006-12-20,118.39,1.3183,1.9648
2006-12-21,118.26,1.3175,1.9622
2006-12-22,118.9,1.3131,1.957
2006-12-25,,,
2006-12-26,118.93,1.3132,1.9568
2006-12-27,118.76,1.3125,1.9566
2006-12-28,118.95,1.3158,1.9621
2006-12-29,119.02,1.3197,1.9586
2007-01-01,,,
2007-01-02,118.83,1.3286,1.9736
2007-01-03,119.58,1.3169,1.9498
2007-01-04,119.28,1.3094,1.9443
2007-01-05,118.77,1.3005,1.9305
2007-01-08,118.49,1.3023,1.9385
2007-01-09,119.45,1.2995,1.94
2007-01-10,119.52,1.294,1.9334
2007-01-11,120.49,1.2904,1.9439
2007-01-12,120.36,1.2926,1.9577
2007-01-15,,,
2007-01-16,120.64,1.2918,1.9605
2007-01-17,120.54,1.2948,1.972
2007-01-18,121.32,1.2942,1.9715
2007-01-19,121.22,1.2968,1.9759
2007-01-22,121.56,1.2957,1.9772
2007-01-23,121.54,1.3025,1.9847
2007-01-24,120.77,1.2964,1.9675
2007-01-25,120.97,1.298,1.9703
2007-01-26,121.53,1.2909,1.9598
2007-01-29,121.81,1.2948,1.9592
2007-01-30,121.7,1.2954,1.9617
2007-01-31,121.02,1.2998,1.9611
2007-02-01,120.67,1.3021,1.9686
2007-02-02,121.02,1.296,1.9662
2007-02-05,120.34,1.2933,1.96
2007-02-06,120.35,1.2969,1.9693
2007-02-07,120.65,1.302,1.9699
2007-02-08,121.19,1.3034,1.9586
2007-02-09,121.59,1.3005,1.9512
2007-02-12,121.77,1.2962,1.9474
2007-02-13,121.24,1.3024,1.9443
2007-02-14,120.8,1.3126,1.9628
2007-02-15,119.49,1.314,1.9532
2007-02-16,119.23,1.3137,1.9499
2007-02-19,,,
2007-02-20,120.1,1.3134,1.9547
2007-02-21,120.99,1.3126,1.9524
2007-02-22,121.3,1.3134,1.9571
2007-02-23,121.1,1.3164,1.9639
2007-02-26,120.76,1.3159,1.9631
2007-02-27,118.67,1.3246,1.9661
2007-02-28,118.33,1.323,1.9613
2007-03-01,117.53,1.3173,1.9579
2007-03-02,116.82,1.3182,1.9458
2007-03-05,116.01,1.3094,1.9235
2007-03-06,116.5,1.3108,1.927
2007-03-07,116.41,1.3148,1.9315
2007-03-08,117.35,1.3129,1.93
2007-03-09,118.15,1.3118,1.9318
2007-03-12,117.51,1.3186,1.9291
2007-03-13,116.96,1.3199,1.9322
2007-03-14,116.33,1.3227,1.9337
2007-03-15,117.26,1.3249,1.9365
2007-03-16,116.77,1.3307,1.9423
2007-03-19,117.58,1.3299,1.946
2007-03-20,117.32,1.3291,1.958
2007-03-21,117.83,1.3305,1.9596
2007-03-22,117.79,1.3359,1.9672
2007-03-23,117.82,1.3302,1.9632
2007-03-26,117.84,1.3336,1.9694
2007-03-27,117.8,1.3357,1.9664
2007-03-28,116.83,1.3331,1.9611
2007-03-29,117.75,1.3336,1.9627
2007-03-30,117.56,1.3374,1.9685
2007-04-02,117.69,1.3374,1.9786
2007-04-03,118.83,1.3363,1.9781
2007-04-04,118.72,1.3364,1.9756
2007-04-05,118.66,1.3426,1.9708
2007-04-06,119.33,1.338,1.9655
2007-04-09,119.28,1.3367,1.9608
2007-04-10,119.07,1.3436,1.9718
2007-04-11,119.36,1.3436,1.9786
2007-04-12,118.99,1.3484,1.9769
2007-04-13,119.27,1.3518,1.9829
2007-04-16,119.84,1.355,1.9907
2007-04-17,118.96,1.3569,2.0061
2007-04-18,118.27,1.3574,2.0041
2007-04-19,118.36,1.3605,2.0029
2007-04-20,118.81,1.3601,2.0047
2007-04-23,118.47,1.358,2.0017
2007-04-24,118.52,1.3622,2.0028
2007-04-25,118.62,1.3647,2.0042
2007-04-26,119.5,1.359,1.9903
2007-04-27,119.59,1.3625,1.9985
2007-04-30,119.44,1.366,2.0
2007-05-01,119.77,1.36,1.9993
2007-05-02,120.05,1.3598,1.991
2007-05-03,120.33,1.3566,1.9878
2007-05-04,120.16,1.3587,1.9931
2007-05-07,119.96,1.3616,1.9944
2007-05-08,119.89,1.3532,1.9902
2007-05-09,119.8,1.3549,1.9963
2007-05-10,120.37,1.3512,1.9833
2007-05-11,120.19,1.3519,1.9824
2007-05-14,120.37,1.3544,1.9803
2007-05-15,120.22,1.3603,1.9862
2007-05-16,120.74,1.3522,1.9774
2007-05-17,121.3,1.3494,1.9748
2007-05-18,121.09,1.3511,1.9755
2007-05-21,121.57,1.3457,1.9695
2007-05-22,121.47,1.3464,1.9768
2007-05-23,121.52,1.3482,1.9879
2007-05-24,121.46,1.3429,1.9852
2007-05-25,121.72,1.3452,1.9845
2007-05-28,,,
2007-05-29,121.79,1.3483,1.9814
2007-05-30,121.48,1.3419,1.9747
2007-05-31,121.76,1.3453,1.9797
2007-06-01,122.1,1.344,1.9804
2007-06-04,121.72,1.3488,1.9922
2007-06-05,121.49,1.3526,1.9941
2007-06-06,121.08,1.3492,1.9915
2007-06-07,121.34,1.3456,1.9798
2007-06-08,121.62,1.3359,1.9657
2007-06-11,121.78,1.3359,1.9686
2007-06-12,121.76,1.3325,1.975
2007-06-13,122.37,1.3295,1.9728
2007-06-14,122.97,1.3311,1.9696
2007-06-15,123.55,1.3365,1.9765
2007-06-18,123.67,1.3401,1.9822
2007-06-19,123.39,1.3416,1.9884
2007-06-20,123.6,1.3426,1.9937
2007-06-21,123.68,1.3399,1.9924
2007-06-22,124.09,1.3438,1.9975
2007-06-25,123.84,1.345,1.9962
2007-06-26,123.49,1.3468,1.9997
2007-06-27,122.52,1.3433,1.9965
2007-06-28,123.01,1.3466,2.0022
2007-06-29,123.39,1.352,2.0063
2007-07-02,122.32,1.3627,2.0161
2007-07-03,122.4,1.3615,2.0168
2007-07-04,,,
2007-07-05,122.82,1.3592,2.0114
2007-07-06,123.27,1.3626,2.0119
2007-07-09,123.34,1.3623,2.0166
2007-07-10,122.19,1.3714,2.0248
2007-07-11,122.13,1.3757,2.032
2007-07-12,122.5,1.3776,2.0288
2007-07-13,121.99,1.3788,2.0344
2007-07-16,121.9,1.3785,2.0374
2007-07-17,122.36,1.3782,2.0455
2007-07-18,121.83,1.3808,2.0534
2007-07-19,122.06,1.3811,2.049
2007-07-20,121.15,1.3831,2.0566
2007-07-23,121.31,1.3817,2.0585
2007-07-24,120.57,1.3824,2.0626
2007-07-25,120.33,1.3711,2.0511
2007-07-26,119.14,1.373,2.0488
2007-07-27,118.56,1.3647,2.029
2007-07-30,118.41,1.3681,2.0238
2007-07-31,119.13,1.3711,2.0364
2007-08-01,118.71,1.3682,2.0309
2007-08-02,119.35,1.3693,2.0346
2007-08-03,118.43,1.3785,2.0426
2007-08-06,118.04,1.3789,2.0293
2007-08-07,118.48,1.3747,2.0202
2007-08-08,119.76,1.3808,2.0368
2007-08-09,118.69,1.3701,2.0271
2007-08-10,118.0,1.3686,2.0219
2007-08-13,118.47,1.3624,2.0123
2007-08-14,118.21,1.3581,2.0
2007-08-15,117.19,1.3479,1.9923
2007-08-16,114.03,1.3402,1.9829
2007-08-17,113.81,1.3492,1.9828
2007-08-20,114.49,1.3468,1.983
2007-08-21,114.42,1.3483,1.9813
2007-08-22,114.95,1.3535,1.9916
2007-08-23,115.81,1.356,2.0035
2007-08-24,116.12,1.3645,2.0099
2007-08-27,116.05,1.3645,2.0134
2007-08-28,114.7,1.3626,2.0065
2007-08-29,115.52,1.3675,2.0182
2007-08-30,115.81,1.3648,2.016
2007-08-31,115.83,1.3641,2.0165
2007-09-03,115.83,1.3641,2.0165
2007-09-04,116.21,1.3606,2.0109
2007-09-05,115.15,1.3669,2.0221
2007-09-06,115.33,1.3697,2.0242
2007-09-07,113.57,1.3772,2.0283
2007-09-10,113.43,1.3794,2.0288
2007-09-11,113.97,1.3837,2.0319
2007-09-12,114.24,1.3904,2.0314
2007-09-13,115.37,1.3885,2.0278
2007-09-14,115.31,1.3848,2.0067
2007-09-17,114.93,1.386,1.992
2007-09-18,115.75,1.3869,1.9973
2007-09-19,116.21,1.395,1.9983
2007-09-20,114.18,1.4092,2.0132
2007-09-21,115.6,1.4076,2.0208
2007-09-24,114.92,1.4086,2.0222
2007-09-25,114.48,1.4128,2.0169
2007-09-26,115.66,1.4126,2.0159
2007-09-27,115.76,1.4138,2.0235
2007-09-28,114.97,1.4219,2.0389
2007-10-01,115.91,1.4229,2.0436
2007-10-02,115.83,1.4163,2.0417
2007-10-03,116.74,1.4135,2.0369
2007-10-04,116.59,1.4128,2.0392
2007-10-05,116.83,1.4154,2.0436
2007-10-08,116.83,1.4154,2.0436
2007-10-09,116.98,1.4092,2.0331
2007-10-10,117.17,1.4157,2.0432
2007-10-11,117.71,1.4228,2.0342
2007-10-12,117.5,1.4168,2.034
2007-10-15,117.37,1.4216,2.0419
2007-10-16,116.61,1.4165,2.0327
2007-10-17,116.62,1.4208,2.0387
2007-10-18,115.64,1.4291,2.0457
2007-10-19,115.15,1.4263,2.0484
2007-10-22,114.07,1.4138,2.0279
2007-10-23,114.65,1.4248,2.0495
2007-10-24,113.94,1.4237,2.0491
2007-10-25,114.09,1.4299,2.0485
2007-10-26,114.01,1.439,2.0514
2007-10-29,114.69,1.4405,2.0609
2007-10-30,114.72,1.4424,2.0671
2007-10-31,115.27,1.4468,2.0777
2007-11-01,114.87,1.4435,2.0818
2007-11-02,114.74,1.4481,2.082
2007-11-05,114.54,1.4469,2.0799
2007-11-06,114.51,1.4555,2.0859
2007-11-07,113.29,1.4667,2.1045
2007-11-08,112.66,1.4691,2.1104
2007-11-09,110.9,1.4665,2.0911
2007-11-12,,,
2007-11-13,110.31,1.4598,2.0729
2007-11-14,111.38,1.467,2.0586
2007-11-15,110.78,1.4639,2.0483
2007-11-16,111.05,1.4652,2.048
2007-11-19,110.05,1.4658,2.0478
2007-11-20,110.05,1.4787,2.0652
2007-11-21,108.54,1.4829,2.0585
2007-11-22,108.54,1.4829,2.0585
2007-11-23,108.17,1.4825,2.0564
2007-11-26,108.17,1.4862,2.0681
2007-11-27,108.64,1.4817,2.0653
2007-11-28,110.38,1.475,2.0688
2007-11-29,109.94,1.4766,2.0642
2007-11-30,111.02,1.4688,2.0567
2007-12-03,110.44,1.4657,2.0658
2007-12-04,109.68,1.4759,2.0577
2007-12-05,110.85,1.4666,2.0288
2007-12-06,111.05,1.4638,2.0289
2007-12-07,111.72,1.4664,2.0289
2007-12-10,111.6,1.4714,2.0457
2007-12-11,111.77,1.4702,2.0387
2007-12-12,112.36,1.4702,2.0494
2007-12-13,112.26,1.4591,2.0395
2007-12-14,113.35,1.4433,2.0197
2007-12-17,113.2,1.4369,2.0168
2007-12-18,113.17,1.4392,2.014
2007-12-19,113.44,1.4344,1.9931
2007-12-20,112.97,1.4353,1.9821
2007-12-21,113.95,1.4361,1.9833
2007-12-24,114.45,1.4409,1.9774
2007-12-25,,,
2007-12-26,114.08,1.45,1.9833
2007-12-27,114.0,1.4601,1.9907
2007-12-28,112.93,1.4718,1.9929
2007-12-31,111.71,1.4603,1.9843
2008-01-01,,,
2008-01-02,109.7,1.4738,1.9824
2008-01-03,109.58,1.4736,1.9733
2008-01-04,108.38,1.4786,1.9757
2008-01-07,109.1,1.4684,1.9703
2008-01-08,109.29,1.4717,1.9731
2008-01-09,109.4,1.4663,1.9564
2008-01-10,109.38,1.474,1.9565
2008-01-11,109.11,1.4787,1.9592
2008-01-14,108.18,1.4877,1.9583
2008-01-15,107.07,1.4842,1.9671
2008-01-16,107.27,1.4643,1.9638
2008-01-17,107.01,1.469,1.9744
2008-01-18,106.82,1.4616,1.9529
2008-01-21,,,
2008-01-22,106.76,1.4609,1.9577
2008-01-23,105.42,1.4574,1.9515
2008-01-24,106.68,1.4737,1.9733
2008-01-25,107.31,1.4673,1.9802
2008-01-28,106.65,1.4789,1.9857
2008-01-29,107.08,1.4767,1.9857
2008-01-30,107.25,1.4782,1.988
2008-01-31,106.74,1.4841,1.9895
2008-02-01,106.3,1.4851,1.9687
2008-02-04,106.73,1.4832,1.9777
2008-02-05,106.94,1.4638,1.9626
2008-02-06,106.75,1.4647,1.9604
2008-02-07,106.82,1.4495,1.942
2008-02-08,107.34,1.4505,1.9473
2008-02-11,106.64,1.4506,1.9486
2008-02-12,107.42,1.4592,1.9622
2008-02-13,108.15,1.4569,1.9618
2008-02-14,107.97,1.4635,1.9708
2008-02-15,107.67,1.4674,1.9613
2008-02-18,,,
2008-02-19,107.5,1.4742,1.9511
2008-02-20,107.97,1.4663,1.9405
2008-02-21,107.6,1.4813,1.9614
2008-02-22,106.98,1.4825,1.9668
2008-02-25,107.88,1.4822,1.9668
2008-02-26,107.73,1.4889,1.9747
2008-02-27,106.38,1.5132,1.9923
2008-02-28,105.64,1.5172,1.9879
2008-02-29,104.19,1.5187,1.9864
2008-03-03,103.57,1.5195,1.985
2008-03-04,102.67,1.521,1.9854
2008-03-05,103.99,1.5282,1.9939
2008-03-06,103.1,1.5356,2.0073
2008-03-07,102.69,1.5333,2.0128
2008-03-10,101.8,1.5369,2.0166
2008-03-11,102.87,1.5329,2.0041
2008-03-12,102.38,1.5495,2.0211
2008-03-13,100.58,1.5584,2.0311
2008-03-14,100.2,1.5604,2.0294
2008-03-17,96.88,1.5765,2.0008
2008-03-18,98.23,1.5784,2.0216
2008-03-19,99.34,1.5642,1.9858
2008-03-20,98.79,1.5417,1.9823
2008-03-21,99.4,1.5447,1.9826
2008-03-24,100.77,1.5394,1.9852
2008-03-25,100.07,1.5595,1.9997
2008-03-26,99.12,1.5761,2.0019
2008-03-27,99.87,1.5798,2.0097
2008-03-28,99.71,1.5759,1.989
2008-03-31,99.85,1.5805,1.9855
2008-04-01,101.77,1.5615,1.9774
2008-04-02,102.77,1.5618,1.9827
2008-04-03,102.21,1.5667,1.9961
2008-04-04,101.75,1.5735,1.9947
2008-04-07,102.62,1.5713,1.9855
2008-04-08,102.55,1.5705,1.969
2008-04-09,101.83,1.5804,1.9726
2008-04-10,101.71,1.5744,1.9742
2008-04-11,101.09,1.5796,1.9707
2008-04-14,100.87,1.5827,1.9816
2008-04-15,101.33,1.5801,1.9627
2008-04-16,101.4,1.5978,1.9756
2008-04-17,102.22,1.5924,1.9908
2008-04-18,104.56,1.5742,1.9965
2008-04-21,103.38,1.5881,1.9813
2008-04-22,102.7,1.601,1.9994
2008-04-23,103.55,1.5898,1.9786
2008-04-24,104.2,1.5668,1.9716
2008-04-25,104.17,1.5634,1.9833
2008-04-28,104.3,1.5648,1.9908
2008-04-29,103.4,1.5604,1.9747
2008-04-30,104.53,1.5568,1.9847
2008-05-01,104.04,1.5458,1.9749
2008-05-02,105.33,1.5431,1.9756
2008-05-05,105.12,1.5491,1.9679
2008-05-06,104.54,1.5548,1.9747
2008-05-07,105.28,1.537,1.9522
2008-05-08,103.87,1.5409,1.9543
2008-05-09,103.01,1.5447,1.9486
2008-05-12,103.83,1.5536,1.9616
2008-05-13,104.41,1.5509,1.947
2008-05-14,105.2,1.5467,1.9451
2008-05-15,104.61,1.5492,1.9488
2008-05-16,103.86,1.5591,1.958
2008-05-19,104.55,1.5516,1.9472
2008-05-20,103.66,1.5667,1.9705
2008-05-21,103.34,1.5772,1.9669
2008-05-22,104.03,1.5703,1.9785
2008-05-23,103.22,1.5784,1.9818
2008-05-26,,,
2008-05-27,103.98,1.5731,1.9751
2008-05-28,104.69,1.5628,1.9806
2008-05-29,105.52,1.5527,1.9759
2008-05-30,105.46,1.556,1.9793
2008-06-02,104.41,1.555,1.9666
2008-06-03,105.29,1.5454,1.965
2008-06-04,104.99,1.5453,1.9548
2008-06-05,106.0,1.556,1.9563
2008-06-06,105.33,1.5731,1.9695
2008-06-09,106.06,1.5718,1.9758
2008-06-10,107.19,1.5473,1.9543
2008-06-11,106.77,1.5562,1.9646
2008-06-12,107.94,1.5418,1.9467
2008-06-13,107.92,1.5368,1.9496
2008-06-16,108.19,1.5472,1.9637
2008-06-17,108.03,1.5519,1.9544
2008-06-18,108.05,1.5502,1.957
2008-06-19,107.95,1.5502,1.9729
2008-06-20,107.42,1.5626,1.9737
2008-06-23,107.89,1.5492,1.9609
2008-06-24,107.76,1.5591,1.9707
2008-06-25,108.29,1.557,1.9672
2008-06-26,107.29,1.5738,1.9873
2008-06-27,106.28,1.5749,1.9938
2008-06-30,106.17,1.5748,1.9906
2008-07-01,105.73,1.5778,1.993
2008-07-02,105.87,1.5869,1.9925
2008-07-03,106.79,1.5708,1.9825
2008-07-04,,,
2008-07-07,107.55,1.5646,1.9697
2008-07-08,107.35,1.5653,1.9685
2008-07-09,107.12,1.5744,1.9812
2008-07-10,107.03,1.5771,1.9777
2008-07-11,106.14,1.5898,1.9895
2008-07-14,106.18,1.5914,1.9925
2008-07-15,104.78,1.5923,2.0036
2008-07-16,104.64,1.5847,1.9995
2008-07-17,105.82,1.5861,2.0038
2008-07-18,106.75,1.5855,1.9985
2008-07-21,106.74,1.5877,1.9979
2008-07-22,107.11,1.5811,1.9941
2008-07-23,107.68,1.5708,2.0021
2008-07-24,107.62,1.5657,1.9832
2008-07-25,107.89,1.5687,1.988
2008-07-28,107.49,1.5747,1.9943
2008-07-29,108.19,1.5588,1.9805
2008-07-30,108.17,1.5559,1.981
2008-07-31,108.1,1.5589,1.9806
2008-08-01,107.59,1.5567,1.9743
2008-08-04,108.23,1.5569,1.9606
2008-08-05,108.2,1.5468,1.9532
2008-08-06,109.39,1.5409,1.9479
2008-08-07,109.44,1.5341,1.9439
2008-08-08,110.09,1.5047,1.9193
2008-08-11,110.08,1.4958,1.9144
2008-08-12,109.78,1.4905,1.9005
2008-08-13,108.71,1.4895,1.8682
2008-08-14,109.75,1.4856,1.8715
2008-08-15,110.48,1.4695,1.8651
2008-08-18,110.07,1.473,1.8673
2008-08-19,109.68,1.4746,1.8655
2008-08-20,109.98,1.4701,1.8603
2008-08-21,108.35,1.4875,1.8758
2008-08-22,109.88,1.48,1.8544
2008-08-25,109.11,1.4803,1.8587
2008-08-26,109.83,1.466,1.8387
2008-08-27,109.72,1.4684,1.8318
2008-08-28,109.56,1.4685,1.8264
2008-08-29,108.69,1.4669,1.819
2008-09-01,,,
2008-09-02,108.85,1.4522,1.7853
2008-09-03,108.18,1.4489,1.7795
2008-09-04,107.76,1.436,1.7689
2008-09-05,106.96,1.4273,1.7687
2008-09-08,107.91,1.4126,1.7543
2008-09-09,107.1,1.4173,1.7672
2008-09-10,107.86,1.402,1.7547
2008-09-11,106.66,1.3939,1.7497
2008-09-12,107.51,1.4172,1.7896
2008-09-15,105.67,1.4175,1.7877
2008-09-16,105.11,1.4155,1.7802
2008-09-17,104.71,1.4215,1.7895
2008-09-18,104.85,1.4382,1.8186
2008-09-19,107.18,1.4384,1.8297
2008-09-22,106.35,1.4697,1.8484
2008-09-23,105.8,1.4737,1.8558
2008-09-24,106.03,1.4655,1.8502
2008-09-25,106.48,1.4643,1.8406
2008-09-26,106.06,1.4596,1.84
2008-09-29,105.1,1.4381,1.8044
2008-09-30,105.94,1.4081,1.7804
2008-10-01,106.06,1.4058,1.7804
2008-10-02,105.3,1.3854,1.7655
2008-10-03,105.76,1.3816,1.774
2008-10-06,101.26,1.3508,1.738
2008-10-07,102.3,1.3649,1.7592
2008-10-08,99.73,1.368,1.731
2008-10-09,100.67,1.3646,1.7225
2008-10-10,99.44,1.3471,1.7037
2008-10-13,,,
2008-10-14,102.17,1.3658,1.7482
2008-10-15,101.47,1.3567,1.7432
2008-10-16,100.46,1.3416,1.7243
2008-10-17,101.4,1.3462,1.7307
2008-10-20,101.74,1.3314,1.7134
2008-10-21,100.43,1.3102,1.6837
2008-10-22,98.63,1.2835,1.6174
2008-10-23,97.6,1.2878,1.6181
2008-10-24,92.64,1.2639,1.5631
2008-10-27,93.28,1.2446,1.5472
2008-10-28,95.68,1.2476,1.5591
2008-10-29,97.48,1.2851,1.6298
2008-10-30,97.47,1.285,1.627
2008-10-31,98.28,1.2682,1.6165
2008-11-03,98.95,1.2719,1.5855
2008-11-04,100.48,1.3021,1.6095
2008-11-05,98.95,1.3039,1.6156
2008-11-06,98.04,1.2756,1.5814
2008-11-07,98.15,1.2777,1.5788
2008-11-10,97.96,1.276,1.5639
2008-11-11,,,
2008-11-12,95.54,1.2558,1.5012
2008-11-13,95.95,1.2526,1.4799
2008-11-14,96.66,1.2731,1.486
2008-11-17,97.03,1.2726,1.503
2008-11-18,97.38,1.269,1.5042
2008-11-19,96.75,1.2595,1.5095
2008-11-20,94.98,1.2525,1.4789
